adaptationTemperature,tt,treatment,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,Skew,Kurt,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0546-0603,1075.207,60.594,6.26,58,33,83,549.198,495.972,549.237,495.977,141.803,519.091,484.545,58.182,23.636,58.326,23.472,179.509,0.672,58.635,60,0.031,0.345,571,549,7.125,23.636,2.485,0.402,0.958
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0602-0582,1072.727,56.368,8.011,51,33,78,529.058,546.892,529.082,546.793,137.322,515.455,520.909,27.273,53.636,54.433,25.092,79.734,0.715,54.735,56,-0.067,-0.143,578,632,78.503,26.13,2.169,0.461,0.942
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0779-0379,763.636,54.596,6.327,51,37,75,345.816,708.523,345.884,708.668,117.983,326.364,690.909,37.273,35.455,45.647,21.3,133.693,0.689,48.25,55,0.126,-0.267,359,761,137.291,23.091,2.143,0.467,0.936
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1421-0306,750.413,30.419,4.918,30,17,45,277.636,1292.898,277.442,1292.576,117.634,266.364,1269.091,23.636,46.364,48.477,19.709,109.051,0.681,50.493,30,0.05,-0.438,294,1396,113.334,20.81,2.46,0.407,0.957
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1238-0808,785.95,56.926,6.58,56,35,74,735.321,1126.124,735.366,1126.154,109.828,714.545,1112.727,40,26.364,40.914,24.459,14.491,0.819,41.709,57,-0.123,-0.128,786,1244,16.46,25.317,1.673,0.598,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1197-0812,725.62,58.29,6.19,62,39,80,739.446,1087.504,739.46,1087.548,111.867,718.182,1074.545,40.909,27.273,44.631,20.7,155.774,0.729,45.144,59,-0.15,-0.055,790,1184,154.983,21.548,2.156,0.464,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0918-0759,1089.256,61.848,7.499,59,35,84,690.024,834.401,690.023,834.385,129.646,671.818,813.636,37.273,42.727,48.526,28.58,53.619,0.814,49.276,62,-0.123,0.155,743,940,52.496,29.636,1.698,0.589,0.959
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1160-1122,885.95,66.23,6.998,67,40,86,1019.407,1054.124,1019.345,1054.231,119.452,997.273,1041.818,45.455,25.455,46.722,24.144,10.751,0.78,47.203,67,-0.284,-0.003,1097,1166,15.642,24.915,1.935,0.517,0.962
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1186-1192,615.702,68.995,5.53,70,53,88,1082.854,1078.595,1082.947,1078.522,101.803,1065.455,1065.455,36.364,25.455,39.573,19.81,25.754,0.747,40.268,69,0.087,-0.36,1173,1198,28.301,21.801,1.998,0.501,0.93
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0945-1252,903.306,68.533,7.759,69,48,92,1138.051,858.821,1138.153,858.736,121.087,1117.273,842.727,41.818,33.636,47.003,24.469,31.159,0.774,46.922,69,-0.004,-0.185,1231,961,35.538,25.613,1.921,0.521,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0800-1263,1138.017,73.187,9.431,72,30,96,1148.784,728.777,1148.786,728.576,134.347,1132.727,702.727,31.818,50,49.602,29.212,106.045,0.792,52.073,74,-0.666,0.868,1258,773,106.22,30.074,1.698,0.589,0.957
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0692-1166,925.62,70.969,7.668,67,51,96,1060.596,628.778,1060.637,628.902,126.101,1045.455,606.364,30,46.364,49.343,23.885,111.097,0.731,49.801,71,-0.035,-0.314,1156,667,111.413,25.613,2.066,0.484,0.944
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0700-1309,1006.612,68.446,9.972,67,41,100,1190.819,635.935,1190.814,635.672,136.88,1178.182,609.091,23.636,55.455,57.295,22.369,98.647,0.675,56.7,69,-0.106,-0.25,1304,670,102.031,23.341,2.561,0.39,0.96
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0460-1633,990.909,61.031,8.122,62,34,81,1485.481,417.422,1485.442,417.403,133.061,1459.091,403.636,50.909,30,53.127,23.748,160.542,0.703,53.852,61,-0.156,-0.165,1605,447,158.199,25.491,2.237,0.447,0.945
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0628-1849,1099.174,57.52,12.317,65,9,85,1681.141,572.113,1681.373,571.749,141.749,1660,550,41.818,42.727,50.919,27.485,135.282,0.687,54.242,59,-0.802,0.826,1826,606,140.44,29.194,1.853,0.54,0.933
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:0884-1838,921.488,67.779,5.975,67,51,87,1671.153,804.671,1671.018,804.726,125.88,1647.273,790.909,48.182,26.364,49.49,23.707,13.242,0.731,50.074,67,0.124,-0.09,1812,894,15.803,25.843,2.088,0.479,0.943
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1215-1904,909.917,56.897,9.894,59,26,82,1730.984,1105.14,1731.281,1105.296,120.958,1717.273,1082.727,28.182,44.545,45.742,25.328,105.828,0.782,46.292,57,-0.219,-0.323,1896,1191,109.502,26.161,1.806,0.554,0.952
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1071-1869,798.347,67.045,5.365,67,52,85,1698.67,974.463,1698.71,974.434,117.634,1676.364,962.727,46.364,22.727,47.104,21.579,177.154,0.725,46.798,67,0.053,-0.183,1844,1067,172.185,22.591,2.183,0.458,0.941
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1028-1676,1034.711,67.156,6.584,67,43,87,1524.039,934.622,1523.971,934.605,132.712,1498.182,921.818,50.909,26.364,51.979,25.345,171.706,0.738,52.704,67,-0.099,-0.04,1648,1020,165.005,26.364,2.051,0.488,0.958
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1350-1638,1080.992,63.216,6.41,62,38,81,1488.203,1227.516,1488.491,1227.572,140.517,1460.909,1215.455,56.364,24.545,57.314,24.015,0.096,0.688,56.481,63,0.027,-0.238,1607,1348,176.309,24.418,2.387,0.419,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_242.0.png:1268-1592,671.901,64.44,7.265,62,46,90,1447.581,1153.296,1447.59,1153.19,109.92,1437.273,1131.818,20.909,42.727,44.123,19.389,96.449,0.699,43.504,64,0.167,-0.431,1586,1245,100.84,19.928,2.276,0.439,0.939
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:0812-0449,1095.868,54.087,6.953,51,33,75,406.944,737.877,407.417,737.716,130.711,385.455,721.818,46.364,33.636,47.143,29.597,26.164,0.806,49.301,54,-0.043,-0.11,425,823,22.782,31.893,1.593,0.628,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:0851-0318,841.322,52.91,7.243,51,30,74,289.07,773.762,288.974,773.863,112.4,274.545,754.545,30,38.182,39.5,27.119,65.7,0.837,41.08,53,-0.161,-0.07,307,872,65.136,27.598,1.457,0.687,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:1094-0673,1129.752,57.444,8.783,64,15,80,611.885,994.187,611.761,994.447,137.671,595.455,971.818,33.636,46.364,46.647,30.837,68.399,0.749,48.31,58,-0.73,1.069,665,1120,70.201,31.91,1.513,0.661,0.947
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:1269-0785,871.901,53.973,5.849,54,33,71,714.394,1153.532,714.466,1153.574,122.593,696.364,1132.727,35.455,41.818,48.639,22.824,129.126,0.729,49.677,54,-0.164,-0.187,769,1246,124.563,24.427,2.131,0.469,0.943
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:1370-0554,1024.793,44.393,5.767,43,27,64,503.488,1246.265,503.443,1246.448,129.113,482.727,1228.182,41.818,35.455,45.104,28.929,147.357,0.773,48.036,44,0.134,-0.079,531,1362,150.524,30.761,1.559,0.641,0.943
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:1353-1677,1114.05,62.357,6.386,57,45,83,1524.323,1230.651,1524.319,1230.691,139.581,1509.091,1203.636,30.909,52.727,56.291,25.198,110.309,0.719,56.224,62,0.192,-0.56,1665,1325,112.834,26.335,2.234,0.448,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:1283-1836,1166.116,60.174,7.193,59,36,83,1668.66,1168.277,1668.615,1168.011,149.646,1653.636,1137.273,30.909,59.091,61.775,24.035,110.074,0.654,62.681,60,-0.085,0.116,1824,1251,109.486,25.217,2.57,0.389,0.957
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:1017-1657,961.157,67.829,6.119,67,50,86,1505.764,924.295,1505.749,924.277,127.698,1482.727,910,47.273,29.091,50.209,24.374,18.67,0.741,50.329,68,-0.002,-0.44,1631,1029,20.072,25.576,2.06,0.485,0.952
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:0627-1318,1020.661,71.868,10.483,77,26,97,1198.405,570.909,1198.403,570.656,128.36,1180.909,549.091,35.455,41.818,44.835,28.985,122.755,0.778,46.922,73,-0.776,1.379,1301,606,125.538,31.132,1.547,0.646,0.949
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:0604-1175,1011.57,72.857,6.867,72,54,94,1066.635,546.148,1066.626,545.927,139.14,1055.455,521.818,25.455,54.545,55.349,23.27,81.837,0.657,56.224,72,0.11,-0.378,1166,634,75.964,25.455,2.379,0.42,0.944
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:0374-1549,647.107,64.783,6.641,59,42,83,1407.73,339.584,1407.656,339.589,105.218,1389.091,328.182,39.091,23.636,41.878,19.675,17.318,0.735,40.859,64,-0.029,-0.338,1529,383,20.854,20.699,2.129,0.47,0.937
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:0133-1644,666.942,54.112,6.413,54,32,73,1494.467,121.608,1494.522,121.489,108.892,1477.273,103.636,34.545,34.545,45.317,18.738,46.552,0.707,45.681,54,0.074,-0.273,1626,151,42.58,19.285,2.418,0.413,0.943
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_362.0.png:0606-1776,779.339,63.997,7.244,62,40,85,1615.053,551.306,1615.269,551.342,120.775,1595.455,532.727,38.182,36.364,47.541,20.872,139.584,0.671,48.922,64,-0.261,-0.225,1756,587,138.013,23.013,2.278,0.439,0.92
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0099-0243,899.174,20.285,5.603,22,4,36,221.331,90.473,221.253,90.527,127.295,199.091,72.727,44.545,34.545,51.746,22.125,32.744,0.697,51.69,20,-0.026,-0.509,220,114,34.249,23.668,2.339,0.428,0.921
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0744-0248,1071.901,53.41,4.924,51,38,69,225.39,676.732,225.234,676.706,135.724,199.091,662.727,52.727,27.273,53.187,25.66,9.792,0.731,53.667,53,-0.03,0.056,219,751,10.739,26.304,2.073,0.482,0.945
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1064-0538,835.537,52.087,6.55,54,34,72,488.215,968.486,488.229,968.595,120.114,467.273,953.636,44.545,28.182,46.516,22.87,157.732,0.728,47.273,53,-0.144,-0.446,515,1055,157.38,24.818,2.034,0.492,0.934
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1320-0473,844.628,42.985,5.978,43,22,66,428.521,1199.307,428.779,1199.184,139.178,409.091,1184.545,42.727,31.818,43.908,24.493,25.664,0.548,45.889,43,0.048,0.123,455,1337,33.69,25.373,1.793,0.558,0.914
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1380-0888,823.967,55.079,5.6,54,37,72,808.348,1254.042,808.338,1254.204,118.737,790,1235.455,35.455,39.091,46.772,22.43,132.712,0.734,48.001,55,-0.096,0.086,874,1359,127.304,23.785,2.085,0.48,0.945
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1022-0902,1096.694,65.638,7.863,66,28,90,819.506,926.962,819.224,927.183,141.749,800.909,904.545,38.182,50,56.024,24.924,54.558,0.686,58.31,66,-0.673,1.575,885,1050,59.036,27.818,2.248,0.445,0.932
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1050-1129,1111.57,73.659,5.031,72,57,93,1028.005,954.349,1027.966,954.297,133.503,1005.455,936.364,42.727,36.364,45.842,30.873,148.189,0.784,49.435,74,0.074,0.076,1106,1035,147.771,32.441,1.485,0.673,0.944
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1024-1216,900,71.249,6.176,76,54,89,1104.809,928.261,1104.737,928.263,124.062,1091.818,908.182,28.182,45.455,45.182,25.362,76.348,0.735,47.725,71,-0.099,-0.588,1207,1049,72.255,27.201,1.782,0.561,0.945
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0614-0899,1059.504,69.55,7.736,69,41,96,817.455,558.38,817.411,558.116,141.179,804.545,530,26.364,57.273,58.281,23.146,103.43,0.668,58.874,69,0.036,-0.095,893,583,103.392,24.247,2.518,0.397,0.955
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0250-0754,671.901,62.972,7.746,61,38,87,685.281,228.199,685.143,228.257,117.671,668.182,207.273,34.545,40,49.022,17.451,50.443,0.61,49.834,63,-0.119,-0.079,738,271,51.667,18.938,2.809,0.356,0.915
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0209-1226,950.413,56.247,10.898,56,22,83,1114.057,190.274,1113.809,189.865,126.542,1093.636,172.727,41.818,34.545,47.96,25.231,145.347,0.746,49.46,56,-0.134,-0.387,1204,193,143.973,26.314,1.901,0.526,0.948
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0361-1581,566.116,64.273,6.439,64,39,83,1435.958,327.739,1435.962,327.752,101.803,1418.182,317.273,39.091,22.727,41.09,17.542,19.895,0.686,42.035,64,-0.067,-0.066,1560,368,21.571,19.029,2.342,0.427,0.935
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0117-1664,755.372,51.311,5.718,51,33,67,1513.743,106.348,1513.765,106.465,111.114,1501.818,84.545,22.727,43.636,42.832,22.454,87.976,0.769,44.098,51,-0.006,-0.074,1662,141,81.703,22.727,1.908,0.524,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0579-1774,1428.099,59.935,8.693,62,16,88,1613.129,526.333,1613.11,526.146,154.476,1591.818,501.818,42.727,49.091,54.038,33.649,126.515,0.752,56.933,60,-0.49,1.448,1755,556,128.517,35.777,1.606,0.623,0.952
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0555-1841,751.24,62.762,6.28,64,41,82,1673.597,504.836,1673.719,504.714,110.049,1653.636,491.818,40.909,26.364,42.584,22.462,19.946,0.78,43.122,63,-0.208,0.058,1819,563,18.435,23.239,1.896,0.527,0.951
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:0880-1861,958.678,67.13,5.343,67,52,87,1692.344,799.413,1692.405,799.345,126.633,1677.273,776.364,29.091,47.273,49.773,24.524,109.547,0.751,50.14,67,0.086,-0.075,1850,855,112.38,24.816,2.03,0.493,0.959
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1003-1623,1295.041,68.775,9.579,72,25,95,1476.053,912.406,1476.243,912.259,153.906,1461.818,880.909,28.182,61.818,61.216,26.936,89.76,0.687,62.145,70,-0.749,1.479,1619,969,95.877,28.182,2.273,0.44,0.952
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1141-1898,948.76,61.65,6.12,62,44,79,1725.348,1038.402,1725.392,1038.501,123.97,1707.273,1018.182,37.273,39.091,48.775,24.767,129.927,0.776,49.602,62,0.089,-0.492,1881,1121,131.285,25.466,1.969,0.508,0.959
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1310-1669,1101.653,63.926,6.259,62,45,85,1517.613,1190.819,1517.633,1190.849,135.853,1493.636,1173.636,48.182,35.455,53.581,26.179,27.219,0.75,53.79,64,-0.049,-0.421,1644,1325,30.466,27.646,2.047,0.489,0.945
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_482.0.png:1219-1507,991.736,71.337,7.861,72,35,94,1370.323,1107.47,1370.373,1107.613,132.308,1354.545,1084.545,31.818,47.273,49.556,25.481,65.766,0.712,50.689,72,-0.819,1.622,1491,1242,57.45,26.736,1.945,0.514,0.936
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0077-0191,819.835,8.88,6.614,0,0,28,174.063,70.443,173.741,71.292,110.802,160,50,28.182,40,40.575,25.726,107.177,0.839,41.461,8,0.521,-0.482,186,55,105.255,26.673,1.577,0.634,0.956
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0318-0368,873.554,59.623,5.886,61,39,76,334.155,287.457,334.089,287.407,122.464,320.909,267.273,27.273,44.545,45.457,24.468,77.739,0.732,47.15,61,-0.418,-0.202,360,343,70.866,26.448,1.858,0.538,0.932
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0825-0441,917.355,50.561,7.686,48,30,71,402.774,750.011,402.803,750.113,121.27,380,735.455,42.727,29.091,44.644,26.163,159.024,0.784,47.595,50,0.03,-0.622,418,813,151.477,27.456,1.706,0.586,0.949
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1255-0344,1171.901,39.54,4.968,38,25,59,312.975,1142.24,312.818,1141.892,141.179,298.182,1114.545,30,53.636,55.857,26.713,105.198,0.739,55.574,40,0.036,-0.175,336,1226,105.173,28.023,2.091,0.478,0.954
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1366-0514,738.017,40.863,6.036,43,23,56,467.001,1241.691,467.2,1241.954,112.841,450,1224.545,34.545,35.455,44.539,21.098,137.753,0.728,45.862,42,-0.398,-0.203,498,1347,129.369,22.778,2.111,0.474,0.933
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1023-1214,785.95,69.986,5.918,69,53,94,1103.21,928.348,1103.162,928.253,114.971,1090.909,908.182,25.455,43.636,42.829,23.365,81.999,0.747,43.976,70,0.062,0.021,1210,1047,82.875,24.062,1.833,0.546,0.942
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1125-1323,1162.81,67.736,6.734,69,45,89,1202.898,1022.575,1203.025,1022.73,139.178,1181.818,1001.818,42.727,42.727,53.895,27.471,136.512,0.754,54.825,68,-0.129,-0.349,1300,1106,139.708,28.592,1.962,0.51,0.942
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0256-1349,1022.314,59.002,9.808,61,24,80,1225.564,233.359,1225.621,233.14,138.113,1203.636,212.727,46.364,40,55.222,23.571,141.597,0.673,57.647,60,-0.504,0.07,1325,237,142.046,25.363,2.343,0.427,0.951
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0201-1681,849.587,58.643,6.033,58,36,77,1528.98,182.484,1528.927,182.399,123.75,1505.455,170,46.364,25.455,47.292,22.873,166.051,0.697,48.592,59,-0.081,0.087,1656,192,162.582,24.436,2.068,0.484,0.94
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0619-1621,1057.025,59.881,9.62,64,34,82,1473.318,562.787,1474.045,563.001,131.372,1449.091,546.364,50,32.727,48.389,27.813,159.431,0.77,51.378,61,-0.239,-0.624,1594,614,166.701,30.057,1.74,0.575,0.943
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0460-1875,790.083,61.549,6.877,62,40,82,1704.817,418.122,1704.942,417.945,110.893,1692.727,397.273,24.545,41.818,41.56,24.205,84.931,0.807,42.446,62,-0.133,0.112,1870,483,80.134,24.545,1.717,0.582,0.956
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0691-1823,768.595,67.715,5.979,70,46,87,1657.339,630.034,1657.44,629.861,116.036,1645.455,606.364,23.636,44.545,44.421,22.03,81.408,0.717,45.862,68,-0.358,0.073,1817,716,76.239,23.636,2.016,0.496,0.926
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0877-1861,926.446,67.063,5.622,64,49,83,1692.177,798.153,1692.222,798.026,126.633,1677.273,774.545,30,46.364,49.234,23.959,111.532,0.726,50.033,67,0.102,-0.336,1849,853,114.702,24.345,2.055,0.487,0.949
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:0787-1623,1305.785,68.266,9.714,67,22,93,1475.312,716.624,1475.503,716.345,151.555,1461.818,685.455,28.182,60.909,60.748,27.368,95.408,0.714,61.584,69,-0.875,2.134,1616,754,98.489,28.182,2.22,0.451,0.963
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1035-1852,819.008,68.946,4.915,67,55,87,1684.426,941.213,1684.344,941.234,116.477,1666.364,922.727,35.455,36.364,43.807,23.804,42.398,0.759,44.731,69,0.162,0.343,1837,1055,52.431,25.709,1.84,0.543,0.925
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1103-1902,914.876,62.895,5.151,64,48,80,1728.57,1002.64,1728.504,1002.571,122.776,1706.364,989.091,45.455,28.182,48.184,24.175,15.555,0.763,47.203,63,0.042,-0.02,1877,1111,15.642,24.398,1.993,0.502,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1307-1656,1099.174,63.474,6.232,62,47,81,1505.266,1187.469,1505.355,1187.46,133.373,1490,1164.545,31.818,48.182,51.346,27.256,66.046,0.776,53.667,63,0.06,-0.578,1644,1334,63.869,28.866,1.884,0.531,0.96
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1319-1557,889.256,63.966,6.206,64,47,83,1415.545,1198.696,1415.558,1198.716,122.997,1400.909,1176.364,29.091,45.455,48.343,23.421,114.991,0.739,50.008,64,0.067,-0.3,1546,1294,117.031,24.791,2.064,0.484,0.953
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1345-1205,1220.661,62.76,7.749,62,34,84,1096.935,1222.955,1096.778,1222.694,147.204,1074.545,1200,42.727,45.455,53.694,28.946,128.42,0.708,56.224,63,-0.286,0.299,1185,1321,129.094,31.498,1.855,0.539,0.929
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1422-0985,784.298,55.385,5.487,56,37,71,896.423,1291.139,896.393,1291.242,117.451,880,1271.818,31.818,41.818,47.267,21.127,125.214,0.714,48.182,56,-0.168,0.033,972,1400,121.891,23.416,2.237,0.447,0.931
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_522.0.png:1366-0514,738.017,40.863,6.036,43,23,56,467.001,1241.691,467.2,1241.954,112.841,450,1224.545,34.545,35.455,44.539,21.098,137.753,0.728,45.862,42,-0.398,-0.203,498,1347,129.369,22.778,2.111,0.474,0.933
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_722.0.png:0238-1156,1541.322,57.045,10.432,51,9,94,1051.704,216.078,1051.837,216.001,160.684,1023.636,195.455,55.455,42.727,61.843,31.733,28.823,0.75,63.311,57,-0.102,0.297,1126,257,32.093,32.931,1.949,0.513,0.955
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_722.0.png:0613-1508,868.595,68.191,6.847,67,50,88,1371.075,556.431,1371.104,556.359,128.322,1360,530.909,21.818,52.727,53.278,20.758,94.632,0.663,53.226,67,0.258,-0.429,1502,584,97.853,21.729,2.567,0.39,0.943
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_722.0.png:0562-1688,647.107,64.681,7.428,62,44,85,1533.754,511.238,1533.765,511.201,108.451,1515.455,496.364,38.182,29.091,44.368,18.57,29.55,0.691,43.37,64,0.038,-0.544,1668,575,33.024,20.512,2.389,0.419,0.906
25,hyperoxia25,hyperoxia,Tetrahymena9T3_25degrees_hyperoxia_frame_722.0.png:0737-1847,1004.959,65.893,6.192,64,46,84,1679.523,671.34,1679.712,671.368,124.503,1663.636,647.273,30.909,45.455,43.835,29.19,75.673,0.815,45.681,66,-0.157,-0.297,1844,762,84.289,29.595,1.502,0.666,0.948
